14.432,5.0751,0.42462,12.785,2.0787,44.3
8.8746,7.8343,0.39509,19.159,4.1202,20.238
14.677,9.59,0.5681,23.229,4.5121,40.579
10.999,7.9225,0.52912,20.272,1.868,29.539
22.103,8.1227,0.57186,13.995,2.2191,43.712
11.773,9.0733,0.42048,21.283,4.1913,24.882
10.516,9.1191,0.54433,20.533,4.6626,25.118
31.773,7.824,0.56891,12.217,3.0813,21.046
23.805,6.4577,0.51102,14.416,3.2496,22.815
14.382,5.2764,0.59615,15.899,2.3636,21.06
11.14,9.7579,0.37973,23.766,3.0715,33.803
26.627,5.7409,0.35059,11.843,1.0337,49.987
28.969,7.1731,0.34183,13.713,1.4374,22.633
18.464,7.0587,0.55012,12.667,4.0718,22.359
28.038,5.1873,0.54412,17.595,2.9762,30.266
28.823,6.2071,0.44194,14.251,4.1734,34.908
14.554,8.1324,0.43792,17.068,4.2133,41.211
15.376,11.703,0.48293,16.566,1.9012,44.937
10.225,5.4119,0.5553,21.715,1.5049,38.468
14.811,8.9865,0.52389,21.196,2.9264,20.05
20.026,9.7926,0.40884,20.598,2.564,23.569
8.0109,11.962,0.37871,17.837,1.4893,37.294
6.8029,6.7973,0.38047,14.549,3.1294,22.381
24.116,7.7939,0.51477,10.678,3.9419,46.843
26.413,5.3514,0.4931,14.514,4.7891,33.175
19.608,7.3332,0.50734,24.66,3.039,29.462
14.507,6.676,0.54601,20.971,3.1488,24.591
11.552,7.96,0.32324,14.247,4.0829,24.694
9.193,7.4548,0.39984,16.589,1.034,41.225
23.011,10.208,0.51007,14.791,1.6693,36.052
22.581,7.1229,0.44955,13.838,1.5979,32.922
10.169,11.733,0.32516,21.471,4.3559,36.416
24.935,6.0675,0.40825,22.022,1.0797,33.547
21.489,8.6857,0.51721,14.394,4.2584,23.968
13.549,11.363,0.56345,24.001,4.8672,20.916
26.67,6.5553,0.37971,10.182,1.4564,32.088
17.014,7.359,0.36507,15.298,4.0487,40.211
16.913,10.769,0.58845,18.127,2.5223,48.527
8.5623,11.582,0.39048,15.363,2.1297,44.518
28.804,8.1324,0.31659,12.581,3.6173,43.613
15.304,9.6071,0.44224,15.373,4.2024,24.671
12.856,9.7058,0.40981,23.363,1.8625,33.236
22.475,7.2892,0.37464,13.917,3.728,26.978
13.504,6.6457,0.3733,21.906,1.2387,20.297
13.038,5.8631,0.58326,16.966,3.8945,31.413
7.7141,11.119,0.49811,21.171,3.9592,25.452
27.116,6.4412,0.39,17.907,2.4387,30.654
13.132,8.513,0.40425,15.783,1.568,30.724
26.688,8.7087,0.51584,16.72,2.986,29.838
20.942,7.3952,0.31465,18.969,3.1386,27.415
25.556,9.6153,0.56959,13.13,3.4314,36.281
19.017,6.1057,0.4782,13.983,1.6079,22.837
23.722,5.9109,0.48947,13.151,1.3965,24.287
13.063,5.9638,0.56915,14.819,1.7775,46.954
10.644,11.196,0.49045,17.594,1.0683,27.015
31.318,7.5415,0.37773,15.648,1.9467,29.942
12.782,8.3744,0.49975,23.109,3.2664,29.388
12.773,8.31,0.42374,23.644,4.1355,48.384
17.472,8.5807,0.51377,21.276,4.6359,34.491
11.404,11.257,0.4984,22.861,3.9235,22.243
18.024,9.4854,0.47452,12.233,4.3976,39.95
13.813,9.0171,0.54122,22.342,4.7603,23.418
19.781,9.1456,0.33147,11.77,1.6806,41.712
13.641,11.975,0.54263,17.69,4.154,44.699
7.2186,7.8393,0.32858,20.357,3.2205,32.485
15.265,6.4687,0.43816,17.15,3.2488,39.675
17.391,7.301,0.45418,17.387,3.0076,45.054
28.31,8.7986,0.33315,18.033,3.2153,32.511
13.939,11.771,0.52192,21.269,3.0946,26.535
25.401,6.0222,0.32046,17.976,1.2998,43.531
10.197,10.331,0.43566,16.391,1.1363,49.481
13.585,6.7252,0.45086,14.077,4.6508,21.94
9.7568,7.2798,0.46222,23.429,1.4544,27.551
13.725,9.0571,0.4034,19.048,2.468,41.26
22.74,8.1455,0.56861,14.732,2.0447,29.376
24.856,8.9845,0.47906,14.412,1.1028,37.409
9.048,11.598,0.34699,15.472,1.8753,40.753
8.9503,11.623,0.50764,17.156,3.5846,39.866
18.583,8.0239,0.44607,19.151,1.1688,47.687
18.955,5.0585,0.46326,11.544,3.9257,41.347
21.169,6.2192,0.55531,15.626,3.4262,41.031
9.9433,8.6715,0.36747,15.4,2.9269,24.681
12.628,6.5609,0.41714,11.832,3.8438,26.914
17.036,10.431,0.41162,13.698,4.3578,35.544
8.1065,8.5503,0.53835,12.861,1.6787,48.546
22.446,5.8447,0.46656,24.209,2.4935,29.424
20.305,9.0606,0.4851,24.505,4.989,29.323
20.275,6.2291,0.35491,17.982,1.5069,49.458
7.2764,9.2023,0.51866,23.534,2.2362,46.261
22.111,5.2661,0.40401,13.782,1.3375,24.089
14.997,7.5468,0.54746,11.866,4.0927,20.88
32.031,6.8154,0.5727,8.1059,4.835,20.633
25.042,9.2159,0.48014,9.5585,4.2055,32.991
22.03,9.4633,0.59088,18.495,3.196,40.872
13.77,5.8672,0.49084,12.299,3.9921,39.977
28.214,5.0029,0.33506,11.75,1.6182,28.085
28.447,8.6963,0.56032,9.1035,4.1875,41.692
21.847,10.614,0.34226,11.301,4.662,21.64
12.373,5.7322,0.46973,13.473,1.8006,22.177
13.165,11.585,0.59521,12.386,2.6104,39.605
25.071,5.2738,0.48013,19.671,2.1514,26.333
32.848,6.3219,0.55907,9.0742,1.08,32.493
12.621,5.0231,0.54858,22.583,4.5566,41.534
15.665,7.2702,0.36845,24.374,1.34,25.901
26.681,8.5599,0.38456,14.32,3.2358,34.337
11.335,10.039,0.54303,21.239,1.7315,23.064
10.232,5.3529,0.41341,12.977,3.0807,39.48
15.472,9.8749,0.48435,13.469,1.9065,22.704
7.5872,5.8184,0.41186,16.334,3.4371,25.1
8.6544,9.1499,0.57159,23.252,4.0612,49.176
14.902,11.192,0.55128,11.816,3.7731,33.244
20.537,5.3536,0.55502,23.179,2.0529,21.863
15.455,11.454,0.55331,19.069,1.7822,30.653
27.754,8.9509,0.37607,15.344,1.8793,28.827
27.069,5.835,0.51189,10.854,4.5117,27.95
17.073,6.0139,0.50178,13.156,1.4289,21.379
17.55,6.0701,0.50912,16.555,1.336,26.327
20.744,6.6095,0.3153,17.374,4.1063,36.413
25.566,8.5538,0.52917,16.468,2.7191,26.007
9.1176,6.1114,0.41822,20.524,3.5086,49.687
26.09,8.6661,0.53612,13.629,4.4411,21.434
6.3833,11.368,0.46729,13.971,2.6331,24.464
13.414,10.59,0.37076,14.771,4.7344,20.56
23.916,7.9696,0.45754,13.978,4.0953,25.004
8.3988,6.7065,0.46638,19.133,1.2403,28.951
27.866,6.187,0.35187,12.661,2.3105,31.768
11.054,9.7655,0.56939,23.586,1.9699,20.97
16.358,11.802,0.5297,22.177,1.9646,27.399
17.506,9.1624,0.55557,17.969,3.9994,35.831
17.27,7.7525,0.35904,16.992,2.3363,49.434
20.773,5.1797,0.49587,24.288,1.1251,24.395
14.453,8.2665,0.44798,21.693,4.5988,28.25
18.179,10.635,0.30494,13.75,2.4866,24.57
29.242,5.9676,0.33601,13.772,3.2837,39.812
23.555,7.2397,0.55479,12.768,2.7258,47.027
20.984,5.3162,0.55899,22.898,4.3603,22.599
20.314,6.1571,0.3866,22.201,2.6619,31.232
26.532,8.9146,0.50652,15.433,2.0198,37.595
12.513,7.9913,0.51633,20.379,4.6622,27.455
14.908,11.718,0.30585,22.118,2.8653,21.97
23.952,5.1464,0.35471,17.484,3.0617,22.134
7.88,11.817,0.42507,16.541,1.4533,24.719
20.728,8.5389,0.5767,20.844,3.0697,26.471
17.155,7.0017,0.30091,16.597,1.208,34.601
16.388,10.832,0.34245,16.376,1.3261,49.371
12.055,9.3767,0.56139,17.704,2.0816,25.695
11.698,11.015,0.33104,15.831,3.371,43.073
20.061,7.5261,0.43963,22.098,1.107,32.237
22.046,5.4788,0.36159,21.696,1.861,31.268
30.791,6.8737,0.58191,9.3496,3.2163,35.316
16.77,7.32,0.42817,21.527,4.7493,43.041
17.348,7.7637,0.42449,21.07,2.5999,22.508
8.4229,5.9271,0.46195,21.111,4.8619,33.677
11.628,9.8987,0.55585,24.175,2.718,22.42
13.22,9.5775,0.33729,11.7,4.7767,45.111
15.781,8.5887,0.50886,11.262,4.3336,39.368
29.741,5.976,0.52203,12.081,3.8576,28.853
24.415,8.3138,0.42287,15.924,2.5444,40.532
14.261,8.04,0.30669,16.721,1.5175,26.219
7.6631,9.3716,0.56192,12.833,2.2405,47.757
23.41,8.1857,0.36167,11.349,4.4515,48.558
13.119,7.6086,0.4146,13.005,3.8183,22.199
16.243,7.8676,0.35604,23.567,4.3261,36.156
14.755,8.9379,0.52643,20.962,3.4019,22.276
20.301,8.8796,0.3368,14.954,2.4799,20.031
21.157,9.4423,0.30913,22.605,2.1059,37.583
9.6118,5.342,0.42122,12.882,1.4127,43.136
11.659,11.479,0.37656,24.217,3.5024,22.072
23.058,5.0461,0.58133,17.312,4.9371,39.637
18.041,8.3038,0.49894,16.349,4.5546,33.456
8.3186,7.3275,0.58553,24.011,3.8957,40.226
19.103,10.519,0.41857,16.822,4.3166,46.964
20.951,10.818,0.33107,16.102,1.7395,21.172
15.716,5.2227,0.42359,21.495,4.65,22.613
27.545,6.527,0.31925,8.9861,1.9347,28.358
7.7781,11.87,0.54109,15.685,4.2231,49.132
9.2317,7.5275,0.41653,22.584,3.4203,21.538
20.085,6.1291,0.37754,15.124,3.359,35.265
11.765,11.568,0.46922,14.227,4.8357,21.282
8.458,6.58,0.51923,22.086,1.2069,40.404
16.186,9.4375,0.4975,14.433,2.2577,21.797
21.132,8.6194,0.50598,12.787,4.4143,21.936
10.526,6.5173,0.47745,18.102,2.5003,38.108
9.7833,9.6047,0.36967,16.327,1.6676,21.21
15.524,8.1907,0.55377,19.963,3.979,32.978
8.5178,8.2153,0.36172,18.284,1.8029,22.073
9.2582,9.301,0.46685,18.219,1.2209,49.167
6.5244,6.6074,0.52852,23.26,1.3379,28.523
8.2158,5.076,0.30417,19.012,2.4095,20.902
26.141,8.223,0.34364,21.32,2.4677,24.449
10.711,11.965,0.32924,16.27,2.4831,28.513
18.455,7.2779,0.56595,13.285,2.6571,35.735
8.8723,5.7808,0.42043,16.61,2.7442,25.213
13.36,5.1448,0.47159,12.546,2.8513,42.537
26.497,8.8805,0.55707,11.464,1.9608,42.379
18.053,10.604,0.49961,13.643,1.8579,30.762
22.426,9.6295,0.42819,12.649,2.0464,23.165
10.779,7.8842,0.51205,23.19,2.8317,22.729
8.8817,8.8726,0.56814,17.409,1.2322,20.466
21.678,7.2091,0.38503,17.414,2.3507,21.705
8.6524,10.067,0.50692,23.325,4.6803,47.794
10.267,5.6664,0.53773,18.351,2.6437,26.059
22.504,9.2455,0.49972,11.931,1.2729,45.352
23.83,10.03,0.51948,13.508,2.6071,49.4
14.994,7.3484,0.36773,19.917,1.4117,47.82
7.8295,5.8824,0.41569,23.365,1.2577,36.383
20.864,8.014,0.3197,22.037,3.1021,37.355
24.794,7.2811,0.49738,9.7248,1.0349,26.642
20.912,5.9598,0.57056,24.068,2.7377,22.512
14.599,10.564,0.43041,13.698,4.2922,29.265
31.089,5.2758,0.47941,9.1105,2.1968,38.108
11.389,10.156,0.56116,24.459,1.4875,32.364
13.578,10.806,0.38943,14.926,1.9661,46.775
16.769,8.2841,0.53228,17.064,2.0773,35.621
13.672,11.599,0.49676,20.258,2.0467,24.758
7.907,11.775,0.31455,19.176,3.9629,44.562
16.728,11.399,0.32762,21.929,3.049,24.309
20.569,10.126,0.38611,20.296,4.807,21.433
19.997,7.5132,0.46802,24.882,1.4156,27.152
29.037,7.2881,0.38448,14.265,2.9878,26.728
14.711,11.889,0.44038,20.896,3.0663,28.76
11.993,8.9282,0.38736,22.677,1.4936,42.622
12.242,11.793,0.42407,20.579,2.7924,20.655
25.73,5.3433,0.3949,11.226,2.1045,22.699
9.2675,5.8011,0.54278,20.49,2.6117,29.11
15.937,11.639,0.43176,24.156,1.6731,29.365
10.114,8.2547,0.3405,15.311,4.5614,27.403
26.801,6.8659,0.31616,11.618,1.5799,39.46
15.257,7.8411,0.30086,14.884,4.1307,37.816
31.821,6.402,0.30674,10.097,2.4328,42.76
18.17,11.418,0.47186,20.426,2.2691,41.093
19.6,10.924,0.482,23.723,1.2854,25.611
11.246,10.584,0.42729,18.107,1.2819,29.807
14.421,8.386,0.47219,19.382,4.0155,24.082
9.1774,7.3578,0.44908,12.869,4.0326,26.4
18.856,7.016,0.57573,14.982,3.2791,27.761
24.007,5.4562,0.30297,13.79,3.0905,38.418
11.216,5.4736,0.44022,14.588,4.6237,32.611
17.292,9.9382,0.59429,16.846,4.9645,34.235
18.509,10.787,0.44136,11.182,3.233,46.322
9.7346,10.507,0.43313,13.423,3.3197,22.131
14.292,7.2049,0.56364,23.746,1.3454,29.586
27.848,6.0412,0.59658,14.223,2.6641,39.15
26.705,8.6788,0.55465,16.143,2.3522,31.155
16.305,11.574,0.39588,12.716,4.4748,48.196
11.694,7.0491,0.30897,23.191,4.768,49.699
30.073,6.2173,0.53219,9.8025,3.8163,21.978
14.5,10.032,0.5206,12.631,1.4914,46.801
22.117,10.295,0.45,18.582,3.158,25.169
12.85,5.4988,0.57079,21.246,3.7224,46.465
9.0251,11.037,0.37685,20.742,1.5229,23.728
12.399,9.7908,0.45122,21.41,4.415,29.631
9.4778,6.091,0.57271,17.12,2.5286,28.153
7.196,9.6942,0.59247,13.613,2.9065,46.272
26.203,7.4192,0.54197,14.245,2.9714,43.367
18.4,11.058,0.56045,19.405,1.7102,28.121
20.644,9.1116,0.37611,17.569,4.3856,39.626
10.827,8.5914,0.44482,22.908,4.1104,34.962
20.728,9.2179,0.41848,18.866,3.3109,30.866
29.103,6.5987,0.36881,14.443,4.4342,29.729
19.515,5.1646,0.46162,19.757,3.6637,30.039
22.594,8.0819,0.53132,14.05,2.295,32.588
19.213,5.8119,0.49471,23.426,1.928,27.926
20.604,9.6996,0.40498,19.27,4.9262,31.049
10.521,6.5747,0.38139,16.719,1.7426,26.564
8.9712,6.9208,0.42045,18.939,1.0448,47.171
8.2302,7.4889,0.31475,24.509,3.1213,44.038
10.228,5.9662,0.51668,22.39,3.2965,36.177
20.524,8.7418,0.35788,21.259,3.5084,24.722
12.13,6.2897,0.59341,23.767,2.9371,27.687
11.243,6.3542,0.49321,23.892,4.4235,44.565
14.548,5.9406,0.42744,21.645,3.7886,25.114
17.935,9.7587,0.38777,12.321,3.1604,25.3
16.462,10.249,0.45785,14.429,4.5076,46.365
16.686,10.702,0.58732,19.2,3.4713,39.574
30.252,7.7259,0.48201,15.42,1.0134,39.934
32.409,7.1986,0.44827,13.741,2.1493,31.163
22.055,6.9774,0.34749,13.103,1.8783,44.287
12.517,11.514,0.34569,19.521,1.0708,49.252
14.07,11.54,0.38056,18.344,3.9446,26.064
18.111,7.4723,0.44969,23.141,4.8755,31.473
14.076,5.7561,0.4618,22.519,1.6521,46.567
29.892,8.3886,0.34613,12.265,1.6531,22.421
7.3389,8.1662,0.53841,18.158,4.0537,26.058
14.62,10.756,0.44654,24.268,4.659,41.848
9.4649,7.3974,0.56594,21.054,2.0118,22.328
10.618,5.4082,0.36731,24.428,4.9804,45.698
15.619,10.509,0.33236,21.661,2.3826,42.697
34.298,6.6088,0.33974,7.9978,4.8428,34.097
23.633,9.1709,0.3664,9.9373,4.8923,40.779
16.505,9.568,0.39749,14.983,3.3221,29.202
20.841,8.4128,0.41732,19.635,4.082,32.397
13.463,10.076,0.35566,13.46,4.0237,36.139
20.371,9.9955,0.38047,15.194,2.3378,29.922
19.79,6.8028,0.42773,16.057,2.1619,22.337
19.594,9.6752,0.4123,12.31,1.6774,37.939
11.661,6.6544,0.59229,13.806,4.3823,21.084
23.1,5.2855,0.57695,14.275,4.6175,33.87
19.27,5.0929,0.4273,19.726,4.7001,32.816
25.361,5.8507,0.30115,11.152,3.1788,42.152
21.987,9.708,0.54926,19.05,2.0491,20.043
20.729,6.5385,0.32277,16.504,3.4413,20.221
28.302,7.5858,0.54041,15.749,1.4086,36.885
14.661,9.2013,0.59408,19.971,4.1782,24.093
7.1647,10.777,0.30957,20.688,4.1285,29.108
12.863,11.679,0.5691,15.292,4.9643,27.805
17.204,11.823,0.57373,21.697,3.3802,45.986
16.952,10.305,0.43818,18.057,4.6312,30.32
10.446,10.561,0.56925,20.372,2.4322,34.703
17.532,11.684,0.32288,17.882,4.5565,24.224
17.033,7.6653,0.52902,13.325,3.5658,30.639
20.47,9.1128,0.39061,17.716,2.0865,42.629
22.652,8.5663,0.51234,19.16,4.4869,31.88
12.305,9.2852,0.42491,15.522,3.5112,24.475
20.628,10.554,0.50362,19.584,1.3643,44.226
30.09,6.5698,0.44469,13.36,1.9709,27.265
11.419,8.0335,0.50919,14.987,1.28,38.353
20.508,7.7996,0.38845,12.405,3.9228,20.932
11.12,10.089,0.52349,24.606,3.5313,27.602
10.353,10.46,0.4584,21.247,3.2256,21.549
15.232,9.2912,0.45908,22.783,3.9366,22.575
11.941,11.853,0.56934,20.673,3.4051,34.735
27.704,7.0075,0.59449,12.532,4.23,41.263
7.6201,5.8765,0.31293,21.448,3.2595,26.116
24.97,9.2941,0.30235,17.505,3.3561,22.417
24.47,8.2752,0.36125,15.739,2.6364,36.254
28.457,6.4958,0.48484,9.1443,2.5961,36.913
13.251,9.2809,0.40777,19.93,4.193,34.524
7.8399,5.4063,0.49201,15.176,2.5138,34.575
12.214,7.6696,0.39325,19.626,3.4944,47.873
29.124,7.4746,0.48395,8.7382,3.6484,37.669
19.501,9.9983,0.49906,16.944,3.8026,44.904
31.538,7.3378,0.44378,12.304,4.6396,36.791
20.329,6.8485,0.48937,22.279,4.1306,28.082
9.6381,10.644,0.56035,13.699,2.1631,39.545
12.621,7.8713,0.54562,23.307,3.1238,31.883
27.818,8.4313,0.44834,16.939,3.1952,27.62
24.142,5.7283,0.54219,14.44,3.067,37.211
15.542,6.7046,0.42362,21.877,2.6675,27.687
31.5,5.0691,0.56825,10.717,1.9529,42.804
18.957,7.1706,0.42908,10.794,3.7938,44.958
24.558,6.1798,0.31446,10.793,3.8264,37.067
6.8244,11.596,0.53292,20.447,1.3826,42.249
20.939,7.5957,0.33348,16.37,3.2974,33.176
17.329,6.9617,0.36827,18.274,4.2535,22.553
10.272,9.5159,0.49992,18.451,4.1459,22.825
9.1479,7.0774,0.5058,14.236,4.6927,38.955
16.622,11.342,0.43238,17.966,4.2233,26.244
13.991,5.5816,0.3543,14.368,3.1163,22.756
7.2984,11.955,0.3701,19.096,3.5827,42.458
10.397,7.3108,0.42012,19.127,4.135,46.719
17.99,5.0262,0.57262,13.081,4.0897,27.287
14.161,6.8805,0.46554,17.775,1.2065,21.18
21.615,10.177,0.49635,14.487,2.3185,47
21.395,5.4412,0.47393,15.582,1.209,35.129
14.341,9.0111,0.55646,15.649,1.8151,43.68
8.9696,9.3889,0.36153,16.405,3.1584,28.7
13.191,7.8523,0.39604,15.84,2.4949,25.064
21.837,6.3613,0.5287,17.428,3.391,37.079
9.5939,11.011,0.38136,24.586,3.7822,39.709
10.469,6.7683,0.53152,22.38,4.1959,36.558
9.0094,11.662,0.4325,22.121,2.3032,22.029
9.6973,9.0872,0.541,21.016,1.0939,29.458
20.626,7.3317,0.45368,12.086,1.2959,21.633
17.011,9.168,0.43658,19.085,3.5797,31.008
19.952,10.841,0.31009,16.184,4.3545,23.049
10.47,10.292,0.37489,13.727,1.8026,26.183
15.756,5.1531,0.55849,24.701,4.2754,42.105
20.673,5.2967,0.48769,14.29,4.8874,20.492
14.416,9.8901,0.41407,22.621,1.8192,46.504
10.605,9.8664,0.31825,20.759,2.899,41.104
8.5814,9.8059,0.33749,19.925,1.7641,24.223
23.364,6.2015,0.3758,21.531,3.4577,34.533
13.138,11.457,0.45205,23.678,4.6035,35.546
18.804,6.2653,0.38733,20.367,3.5034,33.89
13.454,7.1245,0.45758,13.866,1.5644,41.55
17.967,10.826,0.35117,14.876,3.4587,33.203
28.147,5.5433,0.3519,13.586,1.3552,36.664
12.513,6.8078,0.54316,13.414,1.3673,24.838
8.7638,6.3608,0.32081,15.056,1.002,34.667
29.097,5.6974,0.42219,10.938,4.066,38.776
13.396,5.491,0.47651,15.183,2.3409,39.495
19.361,6.1091,0.40697,23.821,4.2756,30.482
18.064,8.7508,0.51705,12.719,4.7494,24.498
22.741,5.7949,0.52643,13.414,4.978,35.475
10.011,8.6678,0.42227,19.905,3.7087,33.865
20.269,8.4276,0.34068,12.905,1.1653,28.435
7.4134,10.24,0.32864,17.329,4.2419,22.562
7.8262,10.005,0.35562,23.172,4.9866,30.233
23.705,8.1489,0.53184,20.89,4.7534,34.084
11.367,9.8507,0.31529,15.477,3.5953,36.7
13.751,6.1734,0.37689,19.554,1.9363,46.595
21.784,5.8509,0.33427,13.83,1.8342,48.353
19.518,10.378,0.59633,18.508,4.2541,28.395
9.0197,7.6651,0.55401,22.631,2.758,43.568
23.447,8.6888,0.46313,15.98,1.3488,20.65
18.834,8.1562,0.30883,21.151,2.8039,30.331
20.923,5.6855,0.43843,10.88,1.2331,29.421
11.222,8.166,0.39238,19.971,1.9171,43.548
12.492,5.3808,0.49524,20.444,1.6902,48.345
18.695,5.366,0.50668,17.148,2.4605,35.599
27.177,7.3939,0.36677,11.573,3.6007,25.12
13.756,6.0325,0.47223,12.011,3.9211,49.673
10.763,5.3406,0.5832,21.683,3.1566,44.166
11.111,10.959,0.54313,12.692,4.5347,32.587
19.492,8.984,0.56371,15.782,3.1139,46.778
8.275,9.5316,0.5661,18.152,1.847,46.992
11.918,6.2913,0.47046,13.268,1.7426,22.184
24.936,5.5936,0.55069,17.13,3.2139,25.866
17.385,7.8355,0.47133,24.438,4.9729,33.609
15.758,7.6137,0.58875,11.876,3.0999,37.982
29.156,6.9397,0.37371,13.87,4.3037,38.454
8.2558,9.8564,0.37507,13.465,2.7318,31.451
9.3601,7.151,0.31766,12.902,2.8368,30.612
21.752,6.1506,0.32693,14.945,3.7829,29.693
17.747,8.1275,0.35491,10.822,4.4603,44.682
11.142,6.6977,0.46492,22.415,4.9604,43.074
22.646,10.039,0.34921,15.224,3.6268,25.348
7.9442,11.319,0.43837,15.703,2.4362,39.303
19.652,8.1265,0.53002,22.688,2.5377,27.301
15.803,7.3065,0.38123,14.222,4.4979,45.715
11.636,9.3198,0.34995,19.995,3.181,45.786
20.594,10.058,0.44062,16.594,1.6373,45.033
21.913,6.2043,0.42113,13.148,4.5566,26.019
22.829,6.661,0.31113,10.03,2.3025,32.432
9.5899,8.313,0.53718,24.688,3.101,38.331
10.689,7.9686,0.58907,13.85,1.3715,49.002
8.3683,11.492,0.5629,18.511,4.5751,41.73
18.253,6.1079,0.45925,22.069,3.8862,36.038
28.713,6.998,0.45563,12.927,1.2107,46.4
21.79,9.4405,0.35444,23.367,1.2514,23.182
9.1292,5.4862,0.49121,17.523,4.0476,20.532
25.596,8.5316,0.54986,20.774,3.1234,27.117
13.496,6.8312,0.46078,14.444,1.7185,30.824
11.377,7.0035,0.49901,14.337,3.8161,44.154
21.693,7.343,0.53963,10.684,3.171,28.212
18.495,7.1615,0.4422,16.63,4.8163,37.394
21.68,7.6443,0.57397,15.466,3.1399,28.336
8.257,5.1549,0.58259,15.179,4.3943,29.518
16.822,6.5077,0.47806,21.02,3.5821,37.458
28.03,6.7076,0.41289,12.687,1.1459,40.471
10.897,9.4003,0.47026,24.623,4.3535,42.502
21.585,8.9786,0.33224,24.366,1.8033,32.64
19.429,5.1147,0.41741,17.262,3.1977,49.819
24.769,8.3467,0.50022,22.19,1.3821,32.464
24.829,9.1891,0.32777,19.27,3.7314,30.415
10.115,7.6112,0.53273,16.915,3.6259,41.656
19.293,8.6362,0.30037,23.523,2.6601,37.685
11.314,9.1273,0.36377,21.425,4.6039,26.193
16.69,11.467,0.5546,11.143,1.1837,47.767
22.689,9.5173,0.30866,18.653,1.8716,37.536
29.824,5.1172,0.36794,16.593,3.1728,22.208
7.0485,5.1273,0.48256,13.801,2.7516,31.428
15.713,9.8264,0.59549,14.901,2.0514,32.143
8.8027,5.1621,0.39463,16.101,2.2538,21.615
17.586,8.8963,0.58244,19.141,2.9088,45.318
10.588,10.126,0.44943,13.29,1.8936,47.936
9.4857,5.7121,0.42194,24.445,4.4839,20.92
28.577,5.0253,0.35028,17.712,1.0319,20.411
18.45,6.6753,0.36721,16.912,4.5184,21.207
27.882,6.4528,0.4398,12.793,1.8577,40.823
12.573,10.087,0.49823,14.22,3.6547,31.208
19.81,8.0263,0.57825,10.814,2.7536,45.985
19.341,10.957,0.54636,10.812,4.2552,35.767
12.59,9.0671,0.53866,23.264,1.7215,31.236
19.414,6.6862,0.40058,15.585,2.6994,21.185
21.537,6.2214,0.49467,22.476,1.8387,35.313
11.173,10.766,0.49368,13.413,1.1963,22.279
17.103,5.8727,0.37716,24.658,1.2344,34.119
24.208,5.8137,0.56254,22.452,1.5965,32.086
18.948,7.2809,0.4102,17.223,3.5925,26.03
17.717,9.0613,0.32403,13.939,1.0258,38.484
19.164,7.1309,0.57004,23.348,2.4331,40.918
13.878,7.5146,0.32313,11.564,4.7873,28.003
14.638,6.4552,0.54455,16.604,4.0788,34.726
21.832,8.108,0.43953,13.999,1.4461,30.242
8.5809,6.3041,0.52992,14.183,1.5816,47.184
13.319,7.2706,0.43749,22.834,1.7545,35.576
9.1713,8.3551,0.30005,24.534,1.1059,44.852
9.8071,7.0279,0.33801,22.732,4.7264,47.951
17.996,6.8745,0.54032,24.61,4.3675,35.877
